theta_deg	log10_I_minus_log10_R
1.18925	3.8149595E-002
1.19075	2.7157545E-002
1.19225	7.0726871E-003
1.19375	-1.1440516E-002
1.19525	-2.8201818E-002
1.19675	-3.6255836E-002
1.19825	-6.0058832E-002
1.19975	-8.1149101E-002
1.20125	-9.5842600E-002
1.20275	-1.1887240E-001
1.20425	-1.4428878E-001
1.20575	-1.7917490E-001
1.20725	-2.0228338E-001
1.20875	-2.2774625E-001
1.21025	-2.5903320E-001
1.21175	-2.7299595E-001
1.21325	-2.6773429E-001
1.21475	-2.5185442E-001
1.21625	-2.2202253E-001
1.21775	-1.7276001E-001
1.21925	-1.1812043E-001
1.22075	-7.6098204E-002
1.22225	-3.3472300E-002
1.22375	-9.9635124E-004
1.22525	2.8442144E-002
1.22675	3.5325289E-002
1.22825	4.6135187E-002
1.22975	5.4111719E-002
1.23125	4.3868065E-002
1.23275	3.7081003E-002
1.23425	1.0582447E-002
1.23575	-7.5190067E-003
1.23725	-2.6327133E-002
1.23875	-5.4527283E-002
1.24025	-7.3446035E-002
1.24175	-1.0188675E-001
1.24325	-1.2012553E-001
1.24475	-1.5147138E-001
1.24625	-1.8803096E-001
1.24775	-2.1183467E-001
1.24925	-2.4059415E-001
1.25075	-2.7053928E-001
1.25225	-2.9354930E-001
1.25375	-2.8658772E-001
1.25525	-2.9847646E-001
1.25675	-3.0574322E-001
1.25825	-2.6332831E-001
1.25975	-2.2695303E-001
1.26125	-1.8831158E-001
1.26275	-1.3005972E-001
1.26425	-6.0340881E-002
1.26575	-2.8045177E-003
1.26725	1.9867897E-002
1.26875	3.6028624E-002
1.27025	5.6326628E-002
1.27175	4.8762798E-002
1.27325	4.1547298E-002
1.27475	1.8406630E-002
1.27625	-4.6703815E-003
1.27775	-2.2927761E-002
1.27925	-5.1908016E-002
1.28075	-7.0253849E-002
1.28225	-9.1061592E-002
1.28375	-1.0874891E-001
1.28525	-1.2663722E-001
1.28675	-1.4582348E-001
1.28825	-1.6757727E-001
1.28975	-2.1503758E-001
1.29125	-2.6134372E-001
1.29275	-2.9829192E-001
1.29425	-3.3947229E-001
1.29575	-3.9227533E-001
1.29725	-4.2363834E-001
1.29875	-3.9249015E-001
1.30025	-3.7279367E-001
1.30175	-3.4225130E-001
1.30325	-2.9351330E-001
1.30475	-2.5051975E-001
1.30625	-1.7811918E-001
1.30775	-1.1008358E-001
1.30925	-7.4257851E-002
1.31075	-3.5966873E-002
1.31225	-6.9203377E-003
1.31375	9.7682476E-003
1.31525	1.8596649E-005
1.31675	-1.5760422E-002
1.31825	-2.9679298E-002
1.31975	-5.4827690E-002
1.32125	-7.9158783E-002
1.32275	-9.7091675E-002
1.32425	-1.1599922E-001
1.32575	-1.4368963E-001
1.32725	-1.6540003E-001
1.32875	-1.8693805E-001
1.33025	-2.1896410E-001
1.33175	-2.5300646E-001
1.33325	-2.7885032E-001
1.33475	-2.9576540E-001
1.33625	-3.2729006E-001
1.33775	-3.6602044E-001
1.33925	-3.9490032E-001
1.34075	-4.1193438E-001
1.34225	-4.1785955E-001
1.34375	-4.2217779E-001
1.34525	-3.8497162E-001
1.34675	-3.3515692E-001
1.34825	-2.4594212E-001
1.34975	-1.6525316E-001
1.35125	-1.2071276E-001
1.35275	-8.6391449E-002
1.35425	-4.6527863E-002
1.35575	-1.7625809E-002
1.35725	-1.7526627E-002
1.35875	-3.3361435E-002
1.36025	-3.1628847E-002
1.36175	-3.7562847E-002
1.36325	-5.1098824E-002
1.36475	-5.9241533E-002
1.36625	-7.0471048E-002
1.36775	-8.3471060E-002
1.36925	-1.0515094E-001
1.37075	-1.2705088E-001
1.37225	-1.4151001E-001
1.37375	-1.7760468E-001
1.37525	-2.0746422E-001
1.37675	-2.3874140E-001
1.37825	-2.6516724E-001
1.37975	-2.9415798E-001
1.38125	-3.4580851E-001
1.38275	-3.9745235E-001
1.38425	-4.2502928E-001
1.38575	-4.1157103E-001
1.38725	-4.0845442E-001
1.38875	-3.5281467E-001
1.39025	-2.7359200E-001
1.39175	-1.9283438E-001
1.39325	-1.4172745E-001
1.39475	-9.1408253E-002
1.39625	-7.7417850E-002
1.39775	-5.6203365E-002
1.39925	-4.7747135E-002
1.40075	-4.0647507E-002
1.40225	-2.8115273E-002
1.40375	-3.7264585E-002
1.40525	-2.3994923E-002
1.40675	-3.7323236E-002
1.40825	-5.8481932E-002
1.40975	-6.9120884E-002
1.41125	-9.2087269E-002
1.41275	-1.1578369E-001
1.41425	-1.6196179E-001
1.41575	-1.9815469E-001
1.41725	-2.2565031E-001
1.41875	-2.6171684E-001
1.42025	-3.0681252E-001
1.42175	-3.4665537E-001
1.42325	-3.7060213E-001
1.42475	-3.5733891E-001
1.42625	-3.8058090E-001
1.42775	-4.5160007E-001
1.42925	-4.5861673E-001
1.43075	-4.2996073E-001
1.43225	-3.4014130E-001
1.43375	-3.1983805E-001
1.43525	-2.3827505E-001
1.43675	-1.8170643E-001
1.43825	-1.1789322E-001
1.43975	-9.8090172E-002
1.44125	-7.7735424E-002
1.44275	-7.2516918E-002
1.44425	-4.8581600E-002
1.44575	-3.4001350E-002
1.44725	-2.9200554E-002
1.44875	-9.5787048E-003
1.45025	-3.5462141E-002
1.45175	-2.5056362E-002
1.45325	-5.3133726E-002
1.45475	-6.7607403E-002
1.45625	-9.7984552E-002
1.45775	-1.4142704E-001
1.45925	-1.5292406E-001
1.46075	-2.0302963E-001
1.46225	-2.1900129E-001
1.46375	-2.6613522E-001
1.46525	-3.0755711E-001
1.46675	-3.4938335E-001
1.46825	-3.8779449E-001
1.46975	-4.3122244E-001
1.47125	-5.1102352E-001
1.47275	-4.7472858E-001
1.47425	-4.4007254E-001
1.47575	-3.7955046E-001
1.47725	-2.7772045E-001
1.47875	-2.1198463E-001
1.48025	-1.2958574E-001
1.48175	-1.0837603E-001
1.48325	-7.2030544E-002
1.48475	-5.8754921E-002
1.48625	-4.1699886E-002
1.48775	-3.7159920E-002
1.48925	-3.7577629E-002
1.49075	-1.7432213E-002
1.49225	-3.8371563E-002
1.49375	-4.0978909E-002
1.49525	-5.0723553E-002
1.49675	-4.3022871E-002
1.49825	-6.1500788E-002
1.49975	-9.2361927E-002
1.50125	-9.5080853E-002
1.50275	-1.1957645E-001
1.50425	-1.5666342E-001
1.50575	-2.1633434E-001
1.50725	-2.4575901E-001
1.50875	-2.7672386E-001
1.51025	-3.2183552E-001
1.51175	-3.6281919E-001
1.51325	-4.2314577E-001
1.51475	-4.2827272E-001
1.51625	-4.1578341E-001
1.51775	-3.8532257E-001
1.51925	-3.6602736E-001
1.52075	-3.2231474E-001
1.52225	-2.4899006E-001
1.52375	-1.9627714E-001
1.52525	-1.8115759E-001
1.52675	-1.3199902E-001
1.52825	-1.2162828E-001
1.52975	-1.0318375E-001
1.53125	-8.2123756E-002
1.53275	-6.3211441E-002
1.53425	-4.6607971E-002
1.53575	-6.2945843E-002
1.53725	-5.1018715E-002
1.53875	-4.7063828E-002
1.54025	-7.0660591E-002
1.54175	-8.3997726E-002
1.54325	-1.0941839E-001
1.54475	-1.1889410E-001
1.54625	-1.2861490E-001
1.54775	-1.5013552E-001
1.54925	-1.5011930E-001
1.55075	-1.8293810E-001
1.55225	-2.0775747E-001
1.55375	-2.3783588E-001
1.55525	-2.7384567E-001
1.55675	-2.8868961E-001
1.55825	-3.0399084E-001
1.55975	-3.3440924E-001
1.56125	-2.7579737E-001
1.56275	-2.4278259E-001
1.56425	-1.9714928E-001
1.56575	-1.9075441E-001
1.56725	-1.5271330E-001
1.56875	-1.0736752E-001
1.57025	-1.1349821E-001
1.57175	-8.5209846E-002
1.57325	-8.0808640E-002
1.57475	-5.8416843E-002
1.57625	-4.0669441E-002
1.57775	-2.7460575E-002
1.57925	-1.8098831E-002
1.58075	-1.0434628E-002
1.58225	-8.0599785E-003
1.58375	-2.4733543E-003
1.58525	-2.0565510E-002
1.58675	-3.6253452E-002
1.58825	-5.0962925E-002
1.58975	-7.2218418E-002
1.59125	-8.5453510E-002
1.59275	-1.1465120E-001
1.59425	-1.1859989E-001
1.59575	-1.3267612E-001
1.59725	-1.4491606E-001
1.59875	-1.6396046E-001
1.60025	-2.0475912E-001
1.60175	-2.1481609E-001
1.60325	-2.2156382E-001
1.60475	-1.8146086E-001
1.60625	-1.2163830E-001
1.60775	-9.2981815E-002
1.60925	-6.9755077E-002
1.61075	-5.4516792E-002
1.61225	-3.6399841E-002
1.61375	-4.1453838E-002
1.61525	-3.6877155E-002
1.61675	-2.0526409E-002
1.61825	-1.1491299E-002
1.61975	1.0414124E-003
1.62125	3.0083656E-003
1.62275	4.5585632E-003
1.62425	-2.6261806E-003
1.62575	-1.4440298E-002
1.62725	-1.5936136E-002
1.62875	-2.5311470E-002
1.63025	-2.6828527E-002
1.63175	-2.7723551E-002
