# specimen,CoC1,record_name,P2-01,instrument_id,Co(260914A),raw_file,XRR 1_Co(260914A).xrdml,role,"Co/C, baseline round 1",points,5302
two_theta_deg,intensity_counts
2.06350,867.0
2.06650,838.0
2.06950,791.0
2.07250,836.0
2.07550,766.0
2.07850,726.0
2.08150,746.0
2.08450,721.0
2.08750,643.0
2.09050,668.0
2.09350,648.0
2.09650,621.0
2.09950,600.0
2.10250,606.0
2.10550,550.0
2.10850,563.0
2.11150,531.0
2.11450,510.0
2.11750,459.0
2.12050,444.0
2.12350,461.0
2.12650,445.0
2.12950,423.0
2.13250,383.0
2.13550,391.0
2.13850,371.0
2.14150,323.0
2.14450,317.0
2.14750,307.0
2.15050,305.0
2.15350,270.0
2.15650,258.0
2.15950,247.0
2.16250,262.0
2.16550,245.0
2.16850,227.0
2.17150,170.0
2.17450,202.0
2.17750,205.0
2.18050,197.0
2.18350,155.0
2.18650,166.0
2.18950,177.0
2.19250,158.0
2.19550,156.0
2.19850,165.0
2.20150,132.0
2.20450,124.0
2.20750,136.0
2.21050,131.0
2.21350,138.0
2.21650,114.0
2.21950,97.0
2.22250,119.0
2.22550,102.0
2.22850,103.0
2.23150,90.0
2.23450,94.0
2.23750,103.0
2.24050,117.0
2.24350,115.0
2.24650,113.0
2.24950,97.0
2.25250,100.0
2.25550,130.0
2.25850,120.0
2.26150,114.0
2.26450,133.0
2.26750,118.0
2.27050,136.0
2.27350,131.0
2.27650,144.0
2.27950,146.0
2.28250,159.0
2.28550,169.0
2.28850,172.0
2.29150,176.0
2.29450,193.0
2.29750,181.0
2.30050,197.0
2.30350,219.0
2.30650,212.0
2.30950,217.0
2.31250,224.0
2.31550,226.0
2.31850,234.0
2.32150,248.0
2.32450,291.0
2.32750,276.0
2.33050,281.0
2.33350,294.0
2.33650,315.0
2.33950,289.0
2.34250,295.0
2.34550,303.0
2.34850,329.0
2.35150,325.0
2.35450,357.0
2.35750,377.0
2.36050,352.0
2.36350,407.0
2.36650,392.0
2.36950,378.0
2.37250,430.0
2.37550,432.0
2.37850,458.0
2.38150,420.0
2.38450,489.0
2.38750,458.0
2.39050,441.0
2.39350,479.0
2.39650,442.0
2.39950,477.0
2.40250,472.0
2.40550,481.0
2.40850,486.0
2.41150,541.0
2.41450,511.0
2.41750,489.0
2.42050,547.0
2.42350,554.0
2.42650,540.0
2.42950,570.0
2.43250,549.0
2.43550,548.0
2.43850,540.0
2.44150,518.0
2.44450,577.0
2.44750,620.0
2.45050,577.0
2.45350,621.0
2.45650,563.0
2.45950,609.0
2.46250,575.0
2.46550,645.0
2.46850,619.0
2.47150,621.0
2.47450,606.0
2.47750,636.0
2.48050,613.0
2.48350,638.0
2.48650,621.0
2.48950,567.0
2.49250,624.0
2.49550,632.0
2.49850,657.0
2.50150,601.0
2.50450,641.0
2.50750,608.0
2.51050,689.0
2.51350,615.0
2.51650,617.0
2.51950,647.0
2.52250,611.0
2.52550,599.0
2.52850,641.0
2.53150,644.0
2.53450,620.0
2.53750,635.0
2.54050,597.0
2.54350,597.0
2.54650,566.0
2.54950,623.0
2.55250,625.0
2.55550,577.0
2.55850,586.0
2.56150,672.0
2.56450,622.0
2.56750,589.0
2.57050,586.0
2.57350,590.0
2.57650,531.0
2.57950,557.0
2.58250,556.0
2.58550,526.0
2.58850,571.0
2.59150,517.0
2.59450,505.0
2.59750,539.0
2.60050,554.0
2.60350,491.0
2.60650,480.0
2.60950,461.0
2.61250,476.0
2.61550,429.0
2.61850,471.0
2.62150,502.0
2.62450,432.0
2.62750,458.0
2.63050,451.0
2.63350,400.0
2.63650,409.0
2.63950,397.0
2.64250,359.0
2.64550,391.0
2.64850,372.0
