# specimen,CoC4,record_name,P2-04,instrument_id,Co-C(260916B),raw_file,XRR-1_Co-C(260916B).xrdml,role,"Co/C, qualification reference curve 1; baseline round 2",points,4899
two_theta_deg,intensity_counts
2.69950,113.0
2.70250,98.0
2.70550,87.0
2.70850,82.0
2.71150,60.0
2.71450,72.0
2.71750,64.0
2.72050,69.0
2.72350,73.0
2.72650,72.0
2.72950,102.0
2.73250,135.0
2.73550,134.0
2.73850,144.0
2.74150,192.0
2.74450,176.0
2.74750,219.0
2.75050,225.0
2.75350,243.0
2.75650,227.0
2.75950,238.0
2.76250,233.0
2.76550,191.0
2.76850,182.0
2.77150,175.0
2.77450,144.0
2.77750,145.0
2.78050,105.0
2.78350,91.0
2.78650,72.0
2.78950,62.0
2.79250,51.0
2.79550,51.0
2.79850,47.0
2.80150,72.0
2.80450,75.0
2.80750,91.0
2.81050,133.0
2.81350,125.0
2.81650,139.0
2.81950,166.0
2.82250,203.0
2.82550,191.0
2.82850,208.0
2.83150,205.0
2.83450,253.0
2.83750,241.0
2.84050,215.0
2.84350,231.0
2.84650,212.0
2.84950,144.0
2.85250,158.0
2.85550,138.0
2.85850,121.0
2.86150,84.0
2.86450,83.0
2.86750,79.0
2.87050,57.0
2.87350,46.0
2.87650,46.0
2.87950,44.0
2.88250,58.0
2.88550,64.0
2.88850,90.0
2.89150,119.0
2.89450,160.0
2.89750,142.0
2.90050,182.0
2.90350,200.0
2.90650,215.0
2.90950,218.0
2.91250,251.0
2.91550,251.0
2.91850,254.0
2.92150,228.0
2.92450,222.0
2.92750,197.0
2.93050,161.0
2.93350,158.0
2.93650,135.0
2.93950,104.0
2.94250,92.0
2.94550,79.0
2.94850,77.0
2.95150,59.0
2.95450,56.0
2.95750,55.0
2.96050,72.0
2.96350,70.0
2.96650,78.0
2.96950,108.0
2.97250,128.0
2.97550,143.0
2.97850,184.0
2.98150,206.0
2.98450,238.0
2.98750,276.0
2.99050,260.0
2.99350,261.0
2.99650,240.0
2.99950,223.0
3.00250,244.0
3.00550,243.0
3.00850,202.0
3.01150,205.0
3.01450,147.0
3.01750,146.0
3.02050,99.0
3.02350,117.0
3.02650,88.0
3.02950,74.0
3.03250,71.0
3.03550,46.0
3.03850,60.0
3.04150,66.0
3.04450,91.0
3.04750,124.0
3.05050,134.0
3.05350,180.0
3.05650,202.0
3.05950,231.0
3.06250,300.0
3.06550,318.0
3.06850,291.0
3.07150,323.0
3.07450,347.0
3.07750,349.0
3.08050,357.0
3.08350,322.0
3.08650,311.0
3.08950,288.0
3.09250,242.0
3.09550,240.0
3.09850,197.0
3.10150,178.0
3.10450,156.0
3.10750,100.0
3.11050,99.0
3.11350,94.0
3.11650,103.0
3.11950,112.0
3.12250,134.0
3.12550,182.0
3.12850,206.0
3.13150,272.0
3.13450,340.0
3.13750,422.0
3.14050,510.0
3.14350,576.0
3.14650,638.0
3.14950,651.0
3.15250,673.0
3.15550,730.0
3.15850,764.0
3.16150,742.0
3.16450,716.0
3.16750,703.0
3.17050,700.0
3.17350,633.0
3.17650,577.0
3.17950,516.0
3.18250,445.0
3.18550,364.0
3.18850,319.0
3.19150,267.0
3.19450,310.0
3.19750,300.0
3.20050,331.0
3.20350,394.0
3.20650,551.0
3.20950,707.0
3.21250,942.0
3.21550,1160.0
3.21850,1551.0
3.22150,1928.0
3.22450,2319.0
3.22750,2715.0
3.23050,3174.0
3.23350,3560.0
3.23650,4218.0
3.23950,4627.0
3.24250,5089.0
3.24550,5700.0
3.24850,6255.0
3.25150,6499.0
3.25450,6808.0
3.25750,7141.0
3.26050,7536.0
3.26350,7846.0
3.26650,8095.0
3.26950,8250.0
3.27250,8201.0
3.27550,8112.0
3.27850,8113.0
3.28150,7761.0
3.28450,7537.0
3.28750,7230.0
3.29050,7022.0
3.29350,6666.0
3.29650,6322.0
3.29950,5663.0
3.30250,5273.0
3.30550,4764.0
3.30850,4376.0
3.31150,3963.0
3.31450,3476.0
3.31750,3118.0
3.32050,2704.0
3.32350,2238.0
3.32650,1820.0
3.32950,1543.0
3.33250,1284.0
3.33550,1023.0
3.33850,785.0
3.34150,620.0
3.34450,490.0
3.34750,318.0
3.35050,242.0
3.35350,192.0
3.35650,108.0
3.35950,122.0
3.36250,96.0
3.36550,89.0
3.36850,73.0
3.37150,148.0
3.37450,116.0
3.37750,111.0
3.38050,177.0
3.38350,160.0
3.38650,182.0
3.38950,195.0
3.39250,186.0
3.39550,172.0
3.39850,186.0
3.40150,144.0
3.40450,140.0
3.40750,139.0
3.41050,118.0
3.41350,91.0
3.41650,88.0
3.41950,66.0
3.42250,59.0
3.42550,54.0
3.42850,43.0
3.43150,35.0
3.43450,26.0
3.43750,37.0
3.44050,37.0
3.44350,33.0
3.44650,32.0
3.44950,36.0
3.45250,47.0
3.45550,46.0
3.45850,34.0
3.46150,50.0
3.46450,49.0
3.46750,50.0
3.47050,60.0
3.47350,47.0
3.47650,55.0
3.47950,39.0
3.48250,46.0
3.48550,47.0
3.48850,45.0
3.49150,27.0
3.49450,24.0
3.49750,17.0
3.50050,22.0
3.50350,18.0
3.50650,13.0
3.50950,14.0
3.51250,15.0
3.51550,4.0
3.51850,12.0
3.52150,10.0
3.52450,10.0
3.52750,7.0
3.53050,14.0
3.53350,18.0
3.53650,20.0
3.53950,25.0
3.54250,25.0
3.54550,21.0
3.54850,21.0
3.55150,26.0
3.55450,25.0
3.55750,29.0
3.56050,18.0
3.56350,17.0
3.56650,23.0
3.56950,17.0
3.57250,17.0
3.57550,17.0
3.57850,10.0
3.58150,8.0
3.58450,7.0
3.58750,4.0
3.59050,5.0
3.59350,6.0
3.59650,4.0
3.59950,6.0
3.60250,2.0
3.60550,5.0
3.60850,6.0
3.61150,9.0
3.61450,7.0
3.61750,6.0
3.62050,5.0
3.62350,15.0
3.62650,12.0
3.62950,11.0
3.63250,6.0
3.63550,8.0
3.63850,11.0
3.64150,6.0
3.64450,10.0
3.64750,8.0
3.65050,8.0
3.65350,9.0
3.65650,6.0
3.65950,4.0
3.66250,7.0
3.66550,7.0
3.66850,1.0
3.67150,3.0
3.67450,2.0
3.67750,3.0
3.68050,3.0
3.68350,1.0
3.68650,8.0
3.68950,5.0
3.69250,5.0
3.69550,9.0
3.69850,7.0
3.70150,11.0
3.70450,3.0
3.70750,6.0
3.71050,3.0
3.71350,10.0
3.71650,5.0
3.71950,3.0
3.72250,8.0
3.72550,3.0
3.72850,5.0
3.73150,3.0
3.73450,5.0
3.73750,3.0
3.74050,5.0
3.74350,6.0
3.74650,3.0
3.74950,0.0
3.75250,2.0
3.75550,2.0
3.75850,0.0
3.76150,1.0
3.76450,1.0
3.76750,3.0
3.77050,5.0
3.77350,1.0
3.77650,2.0
3.77950,6.0
3.78250,6.0
3.78550,2.0
3.78850,4.0
3.79150,5.0
3.79450,6.0
3.79750,2.0
3.80050,4.0
3.80350,3.0
3.80650,2.0
3.80950,4.0
3.81250,2.0
3.81550,5.0
3.81850,3.0
3.82150,1.0
3.82450,1.0
3.82750,2.0
3.83050,3.0
3.83350,1.0
3.83650,2.0
3.83950,2.0
3.84250,0.0
3.84550,3.0
3.84850,0.0
3.85150,0.0
3.85450,6.0
3.85750,3.0
3.86050,6.0
3.86350,4.0
3.86650,5.0
3.86950,4.0
3.87250,3.0
3.87550,3.0
3.87850,4.0
3.88150,5.0
3.88450,2.0
3.88750,4.0
3.89050,1.0
3.89350,3.0
3.89650,1.0
3.89950,3.0
3.90250,4.0
3.90550,0.0
3.90850,2.0
3.91150,1.0
3.91450,0.0
3.91750,4.0
3.92050,1.0
3.92350,3.0
3.92650,2.0
3.92950,3.0
3.93250,4.0
3.93550,2.0
3.93850,2.0
3.94150,5.0
3.94450,1.0
3.94750,4.0
3.95050,4.0
3.95350,3.0
3.95650,2.0
3.95950,3.0
3.96250,5.0
3.96550,3.0
3.96850,4.0
3.97150,3.0
3.97450,3.0
3.97750,1.0
3.98050,3.0
3.98350,4.0
3.98650,2.0
3.98950,2.0
3.99250,0.0
3.99550,2.0
3.99850,2.0
4.00150,0.0
4.00450,0.0
4.00750,1.0
4.01050,5.0
4.01350,0.0
4.01650,5.0
4.01950,6.0
4.02250,2.0
4.02550,6.0
4.02850,3.0
4.03150,5.0
4.03450,4.0
4.03750,2.0
4.04050,0.0
4.04350,2.0
4.04650,3.0
4.04950,3.0
4.05250,2.0
4.05550,3.0
4.05850,2.0
4.06150,1.0
4.06450,1.0
4.06750,2.0
4.07050,1.0
4.07350,1.0
4.07650,2.0
4.07950,1.0
4.08250,4.0
4.08550,6.0
4.08850,5.0
4.09150,1.0
4.09450,3.0
4.09750,3.0
4.10050,1.0
4.10350,4.0
4.10650,3.0
4.10950,1.0
4.11250,3.0
4.11550,2.0
4.11850,2.0
4.12150,4.0
4.12450,3.0
4.12750,2.0
4.13050,2.0
4.13350,3.0
4.13650,2.0
4.13950,4.0
4.14250,0.0
4.14550,2.0
4.14850,5.0
4.15150,3.0
4.15450,0.0
4.15750,3.0
4.16050,2.0
4.16350,1.0
4.16650,4.0
4.16950,5.0
4.17250,3.0
4.17550,2.0
4.17850,1.0
4.18150,4.0
4.18450,6.0
4.18750,2.0
4.19050,4.0
4.19350,6.0
4.19650,4.0
4.19950,3.0
4.20250,3.0
4.20550,1.0
