# specimen,CoC3,record_name,P2-03,instrument_id,Co-C(260916A)-XRR,raw_file,XRR-1_Co-C(260916A)-XRR.xrdml,role,"Co/C, baseline round 2",points,3585
two_theta_deg,intensity_counts
3.80950,44.0
3.81250,44.0
3.81550,46.0
3.81850,36.0
3.82150,41.0
3.82450,58.0
3.82750,48.0
3.83050,57.0
3.83350,60.0
3.83650,86.0
3.83950,66.0
3.84250,82.0
3.84550,66.0
3.84850,86.0
3.85150,78.0
3.85450,74.0
3.85750,76.0
3.86050,82.0
3.86350,70.0
3.86650,53.0
3.86950,55.0
3.87250,50.0
3.87550,59.0
3.87850,57.0
3.88150,50.0
3.88450,52.0
3.88750,43.0
3.89050,36.0
3.89350,42.0
3.89650,27.0
3.89950,27.0
3.90250,32.0
3.90550,21.0
3.90850,21.0
3.91150,18.0
3.91450,11.0
3.91750,12.0
3.92050,10.0
3.92350,8.0
3.92650,8.0
3.92950,4.0
3.93250,3.0
3.93550,2.0
3.93850,6.0
3.94150,7.0
3.94450,12.0
3.94750,10.0
3.95050,4.0
3.95350,8.0
3.95650,3.0
3.95950,5.0
3.96250,10.0
3.96550,10.0
3.96850,9.0
3.97150,8.0
3.97450,6.0
3.97750,6.0
3.98050,4.0
3.98350,4.0
3.98650,4.0
3.98950,7.0
3.99250,7.0
3.99550,2.0
3.99850,2.0
4.00150,3.0
4.00450,7.0
4.00750,1.0
4.01050,4.0
4.01350,2.0
4.01650,2.0
4.01950,5.0
4.02250,2.0
4.02550,2.0
4.02850,3.0
4.03150,3.0
4.03450,7.0
4.03750,1.0
4.04050,4.0
4.04350,1.0
4.04650,3.0
4.04950,3.0
4.05250,4.0
4.05550,2.0
4.05850,4.0
4.06150,2.0
4.06450,5.0
4.06750,4.0
4.07050,4.0
4.07350,5.0
4.07650,2.0
4.07950,8.0
4.08250,3.0
4.08550,2.0
4.08850,1.0
4.09150,1.0
4.09450,0.0
4.09750,1.0
4.10050,4.0
4.10350,2.0
4.10650,4.0
4.10950,3.0
4.11250,3.0
4.11550,3.0
4.11850,2.0
4.12150,2.0
4.12450,2.0
4.12750,1.0
4.13050,3.0
4.13350,4.0
4.13650,4.0
4.13950,4.0
4.14250,0.0
4.14550,3.0
4.14850,2.0
4.15150,3.0
4.15450,1.0
4.15750,0.0
4.16050,4.0
4.16350,1.0
4.16650,1.0
4.16950,3.0
4.17250,2.0
4.17550,1.0
4.17850,2.0
4.18150,2.0
4.18450,3.0
4.18750,1.0
4.19050,1.0
4.19350,3.0
4.19650,0.0
4.19950,1.0
4.20250,2.0
4.20550,2.0
4.20850,3.0
4.21150,2.0
4.21450,1.0
4.21750,2.0
4.22050,1.0
4.22350,0.0
4.22650,1.0
4.22950,3.0
4.23250,1.0
4.23550,0.0
4.23850,3.0
4.24150,2.0
4.24450,1.0
4.24750,2.0
4.25050,4.0
4.25350,3.0
4.25650,1.0
4.25950,2.0
4.26250,1.0
4.26550,2.0
4.26850,1.0
4.27150,1.0
4.27450,2.0
4.27750,1.0
4.28050,5.0
4.28350,1.0
4.28650,3.0
4.28950,1.0
4.29250,2.0
4.29550,1.0
4.29850,3.0
4.30150,2.0
4.30450,3.0
4.30750,1.0
4.31050,3.0
4.31350,2.0
4.31650,2.0
4.31950,0.0
4.32250,0.0
4.32550,6.0
4.32850,0.0
4.33150,1.0
4.33450,0.0
4.33750,2.0
4.34050,2.0
4.34350,1.0
4.34650,4.0
4.34950,0.0
4.35250,2.0
4.35550,3.0
4.35850,1.0
4.36150,1.0
4.36450,0.0
4.36750,1.0
4.37050,0.0
4.37350,0.0
4.37650,2.0
4.37950,1.0
4.38250,2.0
4.38550,1.0
4.38850,1.0
4.39150,1.0
4.39450,1.0
4.39750,1.0
4.40050,0.0
4.40350,1.0
4.40650,1.0
4.40950,0.0
4.41250,3.0
4.41550,2.0
4.41850,0.0
4.42150,0.0
4.42450,2.0
4.42750,4.0
4.43050,1.0
4.43350,2.0
4.43650,1.0
4.43950,1.0
4.44250,0.0
4.44550,0.0
