# fit,CoC5-expert,stored_as,author-fit-P2-05-Manual-2026-09-18.xrcx,min_limit,1.000E-06
two_theta_deg,measured_reflectivity,fitted_reflectivity
6.689,1.517700E-06,1.000000E-06
6.693,1.241800E-06,1.000000E-06
6.695,1.379800E-06,1.000000E-06
6.699,1.241800E-06,1.000000E-06
6.701,1.103800E-06,1.000000E-06
6.705,1.103800E-06,1.000000E-06
6.707,1.103800E-06,1.000000E-06
6.710,1.103800E-06,1.000000E-06
6.714,9.658400E-07,1.000000E-06
6.716,9.658400E-07,1.000000E-06
6.720,9.658400E-07,1.000000E-06
6.722,9.658400E-07,1.000000E-06
6.726,9.658400E-07,1.000000E-06
6.728,9.658400E-07,1.000000E-06
6.732,9.658400E-07,1.000000E-06
6.734,1.103800E-06,1.000000E-06
6.738,1.103800E-06,1.000000E-06
6.740,1.103800E-06,1.000000E-06
6.744,1.103800E-06,1.000000E-06
6.747,1.379800E-06,1.000000E-06
6.749,1.379800E-06,1.000000E-06
6.753,1.241800E-06,1.000000E-06
6.755,1.103800E-06,1.000000E-06
6.759,1.241800E-06,1.000000E-06
6.761,1.241800E-06,1.000000E-06
6.765,1.103800E-06,1.000000E-06
6.767,1.103800E-06,1.000000E-06
6.771,1.241800E-06,1.000000E-06
6.773,1.241800E-06,1.000000E-06
6.777,1.103800E-06,1.000000E-06
6.780,1.241800E-06,1.000000E-06
6.782,1.379800E-06,1.000000E-06
6.786,1.379800E-06,1.000000E-06
6.788,1.517700E-06,1.000000E-06
6.792,1.517700E-06,1.000000E-06
6.794,1.517700E-06,1.000000E-06
6.798,1.379800E-06,1.000000E-06
6.800,1.103800E-06,1.000000E-06
6.804,1.241800E-06,1.000000E-06
6.806,9.658400E-07,1.000000E-06
6.810,9.658400E-07,1.000000E-06
6.813,9.658400E-07,1.000000E-06
6.815,9.658400E-07,1.000000E-06
6.819,1.379800E-06,1.000000E-06
6.821,1.241800E-06,1.000000E-06
6.825,1.241800E-06,1.000000E-06
6.827,1.241800E-06,1.000000E-06
6.831,1.241800E-06,1.000000E-06
6.833,1.379800E-06,1.000000E-06
6.837,9.658400E-07,1.000000E-06
6.839,1.103800E-06,1.000000E-06
6.843,1.241800E-06,1.000000E-06
6.845,1.241800E-06,1.000000E-06
6.848,1.517700E-06,1.000000E-06
6.852,1.517700E-06,1.000000E-06
6.854,1.655700E-06,1.000000E-06
6.858,1.517700E-06,1.000000E-06
6.860,1.379800E-06,1.000000E-06
6.864,1.379800E-06,1.000000E-06
6.866,1.379800E-06,1.000000E-06
6.870,1.517700E-06,1.000000E-06
6.872,1.379800E-06,1.000000E-06
6.876,1.379800E-06,1.000000E-06
6.878,1.379800E-06,1.000000E-06
6.881,1.517700E-06,1.000000E-06
6.885,1.241800E-06,1.000000E-06
6.887,9.658400E-07,1.000000E-06
6.891,9.658400E-07,1.000000E-06
6.893,9.658400E-07,1.000000E-06
6.897,9.658400E-07,1.000000E-06
6.899,9.658400E-07,1.000000E-06
6.903,1.241800E-06,1.000000E-06
6.905,1.241800E-06,1.000000E-06
6.909,1.379800E-06,1.000000E-06
6.911,1.517700E-06,1.000000E-06
6.915,1.517700E-06,1.000000E-06
6.918,1.517700E-06,1.000000E-06
6.920,1.241800E-06,1.000000E-06
6.924,1.793700E-06,1.000000E-06
6.926,1.655700E-06,1.000000E-06
6.930,2.069600E-06,1.000000E-06
6.932,2.069600E-06,1.000000E-06
6.936,2.345600E-06,1.000000E-06
6.938,2.345600E-06,1.000000E-06
6.942,1.793700E-06,1.000000E-06
6.944,1.931700E-06,1.000000E-06
6.948,1.517700E-06,1.000000E-06
6.951,1.793700E-06,1.000000E-06
6.953,1.655700E-06,1.000000E-06
6.957,1.793700E-06,1.000000E-06
6.959,1.793700E-06,1.000000E-06
6.963,2.207600E-06,1.000000E-06
6.965,2.069600E-06,1.000000E-06
6.969,1.793700E-06,1.000000E-06
6.971,1.517700E-06,1.000000E-06
6.975,1.517700E-06,1.000000E-06
6.977,2.069600E-06,1.000100E-06
6.981,1.655700E-06,1.000500E-06
6.984,1.793700E-06,1.001700E-06
6.986,1.793700E-06,1.005200E-06
6.990,1.793700E-06,1.014400E-06
6.992,1.655700E-06,1.035100E-06
6.996,1.103800E-06,1.076500E-06
6.998,1.103800E-06,1.150200E-06
7.002,9.658400E-07,1.267600E-06
7.004,1.103800E-06,1.436800E-06
7.008,1.655700E-06,1.660000E-06
7.010,1.793700E-06,1.933400E-06
7.014,2.345600E-06,2.248700E-06
7.016,2.345600E-06,2.596200E-06
7.019,3.173500E-06,2.966600E-06
7.023,4.001300E-06,3.351500E-06
7.025,4.415300E-06,3.743900E-06
7.029,5.381100E-06,4.137000E-06
7.031,5.933000E-06,4.524400E-06
7.035,7.864700E-06,4.899800E-06
7.037,8.554500E-06,5.257400E-06
7.041,8.416600E-06,5.591100E-06
7.043,8.278600E-06,5.895700E-06
7.047,8.416600E-06,6.166100E-06
7.049,8.554500E-06,6.397800E-06
7.052,8.416600E-06,6.587200E-06
7.056,8.278600E-06,6.731300E-06
7.058,8.692500E-06,6.828100E-06
7.062,9.658400E-06,6.876400E-06
7.064,9.934300E-06,6.875800E-06
7.068,9.658400E-06,6.826700E-06
7.070,8.692500E-06,6.730400E-06
7.074,8.002600E-06,6.589000E-06
7.076,8.278600E-06,6.405400E-06
7.080,7.864700E-06,6.183200E-06
7.082,6.760900E-06,5.926900E-06
7.085,7.174800E-06,5.641000E-06
7.089,7.174800E-06,5.330300E-06
7.091,6.898800E-06,4.999800E-06
7.095,6.622900E-06,4.654500E-06
7.097,5.381100E-06,4.299500E-06
7.101,5.795000E-06,3.940100E-06
7.103,5.657000E-06,3.581400E-06
7.107,4.691200E-06,3.228300E-06
7.109,4.415300E-06,2.885700E-06
7.113,3.725400E-06,2.558100E-06
7.115,3.587400E-06,2.250100E-06
7.119,3.035500E-06,1.967100E-06
7.122,1.931700E-06,1.714900E-06
7.124,1.931700E-06,1.499700E-06
7.128,1.793700E-06,1.326600E-06
7.130,1.379800E-06,1.197200E-06
7.134,1.655700E-06,1.108900E-06
7.136,1.379800E-06,1.054400E-06
7.140,1.241800E-06,1.024400E-06
7.142,1.241800E-06,1.009700E-06
7.146,1.241800E-06,1.003400E-06
7.148,1.103800E-06,1.001100E-06
7.152,8.278600E-07,1.000300E-06
7.155,8.278600E-07,1.000100E-06
7.157,8.278600E-07,1.000000E-06
7.161,8.278600E-07,1.000000E-06
7.163,8.278600E-07,1.000000E-06
7.167,1.103800E-06,1.000000E-06
7.169,1.103800E-06,1.000000E-06
7.173,1.103800E-06,1.000000E-06
7.175,1.103800E-06,1.000000E-06
7.179,1.103800E-06,1.000000E-06
7.181,1.103800E-06,1.000000E-06
7.185,8.278600E-07,1.000000E-06
7.188,8.278600E-07,1.000000E-06
7.190,8.278600E-07,1.000000E-06
7.194,9.658400E-07,1.000000E-06
7.196,9.658400E-07,1.000000E-06
7.200,9.658400E-07,1.000000E-06
7.202,9.658400E-07,1.000000E-06
7.206,9.658400E-07,1.000000E-06
7.208,9.658400E-07,1.000000E-06
7.212,8.278600E-07,1.000000E-06
7.214,8.278600E-07,1.000000E-06
7.218,8.278600E-07,1.000000E-06
7.220,8.278600E-07,1.000000E-06
7.223,8.278600E-07,1.000000E-06
7.227,8.278600E-07,1.000000E-06
7.229,8.278600E-07,1.000000E-06
7.233,8.278600E-07,1.000000E-06
7.235,8.278600E-07,1.000000E-06
7.239,8.278600E-07,1.000000E-06
7.241,8.278600E-07,1.000000E-06
7.245,8.278600E-07,1.000000E-06
7.247,8.278600E-07,1.000000E-06
7.251,8.278600E-07,1.000000E-06
7.253,8.278600E-07,1.000000E-06
7.256,8.278600E-07,1.000000E-06
7.260,8.278600E-07,1.000000E-06
7.262,8.278600E-07,1.000000E-06
7.266,9.658400E-07,1.000000E-06
7.268,9.658400E-07,1.000000E-06
7.272,1.241800E-06,1.000000E-06
7.274,1.241800E-06,1.000000E-06
7.278,1.241800E-06,1.000000E-06
7.280,1.379800E-06,1.000000E-06
7.284,1.241800E-06,1.000000E-06
7.286,1.241800E-06,1.000000E-06
7.290,1.103800E-06,1.000000E-06
7.293,1.103800E-06,1.000000E-06
7.295,1.103800E-06,1.000000E-06
7.299,9.658400E-07,1.000000E-06
7.301,9.658400E-07,1.000000E-06
7.305,9.658400E-07,1.000000E-06
7.307,8.278600E-07,1.000000E-06
7.311,8.278600E-07,1.000000E-06
7.313,8.278600E-07,1.000000E-06
7.317,8.278600E-07,1.000000E-06
7.319,8.278600E-07,1.000000E-06
7.323,8.278600E-07,1.000000E-06
7.326,8.278600E-07,1.000000E-06
7.328,8.278600E-07,1.000000E-06
7.332,8.278600E-07,1.000000E-06
7.334,8.278600E-07,1.000000E-06
7.338,8.278600E-07,1.000000E-06
7.340,8.278600E-07,1.000000E-06
7.344,8.278600E-07,1.000000E-06
7.346,8.278600E-07,1.000000E-06
7.350,8.278600E-07,1.000000E-06
7.352,8.278600E-07,1.000000E-06
7.356,8.278600E-07,1.000000E-06
7.359,9.658400E-07,1.000000E-06
7.361,9.658400E-07,1.000000E-06
7.365,9.658400E-07,1.000000E-06
7.367,9.658400E-07,1.000000E-06
7.371,1.103800E-06,1.000000E-06
7.373,1.103800E-06,1.000000E-06
7.377,9.658400E-07,1.000000E-06
7.379,9.658400E-07,1.000000E-06
7.383,9.658400E-07,1.000000E-06
7.385,9.658400E-07,1.000000E-06
7.389,8.278600E-07,1.000000E-06
7.391,8.278600E-07,1.000000E-06
7.394,8.278600E-07,1.000000E-06
7.398,8.278600E-07,1.000000E-06
7.400,8.278600E-07,1.000000E-06
7.404,8.278600E-07,1.000000E-06
7.406,8.278600E-07,1.000000E-06
7.410,8.278600E-07,1.000000E-06
7.412,8.278600E-07,1.000000E-06
7.416,8.278600E-07,1.000000E-06
7.418,8.278600E-07,1.000000E-06
7.422,8.278600E-07,1.000000E-06
7.424,8.278600E-07,1.000000E-06
7.427,8.278600E-07,1.000000E-06
7.431,8.278600E-07,1.000000E-06
7.433,8.278600E-07,1.000000E-06
7.437,8.278600E-07,1.000000E-06
7.439,8.278600E-07,1.000000E-06
7.443,8.278600E-07,1.000000E-06
7.445,8.278600E-07,1.000000E-06
7.449,8.278600E-07,1.000000E-06
7.451,8.278600E-07,1.000000E-06
7.455,8.278600E-07,1.000000E-06
7.457,8.278600E-07,1.000000E-06
7.460,8.278600E-07,1.000000E-06
7.464,8.278600E-07,1.000000E-06
7.466,8.278600E-07,1.000000E-06
7.470,8.278600E-07,1.000000E-06
7.472,8.278600E-07,1.000000E-06
7.476,8.278600E-07,1.000000E-06
7.478,8.278600E-07,1.000000E-06
7.482,9.658400E-07,1.000000E-06
7.484,9.658400E-07,1.000000E-06
7.488,9.658400E-07,1.000000E-06
7.490,9.658400E-07,1.000000E-06
7.494,9.658400E-07,1.000000E-06
7.497,9.658400E-07,1.000000E-06
7.499,8.278600E-07,1.000000E-06
7.503,8.278600E-07,1.000000E-06
7.505,8.278600E-07,1.000000E-06
7.509,9.658400E-07,1.000000E-06
7.511,9.658400E-07,1.000000E-06
7.515,9.658400E-07,1.000000E-06
7.517,9.658400E-07,1.000000E-06
7.521,9.658400E-07,1.000000E-06
7.523,9.658400E-07,1.000000E-06
7.527,8.278600E-07,1.000000E-06
7.530,8.278600E-07,1.000000E-06
7.532,8.278600E-07,1.000000E-06
7.536,8.278600E-07,1.000000E-06
7.538,8.278600E-07,1.000000E-06
7.542,8.278600E-07,1.000000E-06
7.544,8.278600E-07,1.000000E-06
7.548,8.278600E-07,1.000000E-06
7.550,8.278600E-07,1.000000E-06
7.554,8.278600E-07,1.000000E-06
7.556,8.278600E-07,1.000000E-06
7.560,8.278600E-07,1.000000E-06
7.563,8.278600E-07,1.000000E-06
7.565,8.278600E-07,1.000000E-06
7.569,8.278600E-07,1.000000E-06
7.571,8.278600E-07,1.000000E-06
7.575,8.278600E-07,1.000000E-06
7.577,8.278600E-07,1.000000E-06
7.581,8.278600E-07,1.000000E-06
7.583,8.278600E-07,1.000000E-06
7.587,8.278600E-07,1.000000E-06
7.589,8.278600E-07,1.000000E-06
7.593,8.278600E-07,1.000000E-06
7.595,8.278600E-07,1.000000E-06
7.598,8.278600E-07,1.000000E-06
7.602,8.278600E-07,1.000000E-06
7.604,8.278600E-07,1.000000E-06
7.608,8.278600E-07,1.000000E-06
7.610,8.278600E-07,1.000000E-06
7.614,8.278600E-07,1.000000E-06
7.616,8.278600E-07,1.000000E-06
7.620,8.278600E-07,1.000000E-06
7.622,8.278600E-07,1.000000E-06
7.626,8.278600E-07,1.000000E-06
7.628,8.278600E-07,1.000000E-06
7.631,8.278600E-07,1.000000E-06
7.635,8.278600E-07,1.000000E-06
7.637,8.278600E-07,1.000000E-06
7.641,8.278600E-07,1.000000E-06
7.643,1.103800E-06,1.000000E-06
7.647,1.103800E-06,1.000000E-06
7.649,1.103800E-06,1.000000E-06
7.653,1.103800E-06,1.000000E-06
7.655,1.103800E-06,1.000000E-06
7.659,1.103800E-06,1.000000E-06
7.661,8.278600E-07,1.000000E-06
7.665,8.278600E-07,1.000000E-06
7.668,8.278600E-07,1.000000E-06
7.670,8.278600E-07,1.000000E-06
7.674,8.278600E-07,1.000000E-06
7.676,8.278600E-07,1.000000E-06
7.680,8.278600E-07,1.000000E-06
7.682,8.278600E-07,1.000000E-06
7.686,8.278600E-07,1.000000E-06
7.688,8.278600E-07,1.000000E-06
7.692,8.278600E-07,1.000000E-06
7.694,8.278600E-07,1.000000E-06
7.698,8.278600E-07,1.000000E-06
7.701,8.278600E-07,1.000000E-06
7.703,8.278600E-07,1.000000E-06
7.707,8.278600E-07,1.000000E-06
7.709,8.278600E-07,1.000000E-06
7.713,8.278600E-07,1.000000E-06
7.715,8.278600E-07,1.000000E-06
7.719,8.278600E-07,1.000000E-06
7.721,8.278600E-07,1.000000E-06
7.725,8.278600E-07,1.000000E-06
7.727,8.278600E-07,1.000000E-06
7.731,8.278600E-07,1.000000E-06
7.734,8.278600E-07,1.000000E-06
7.736,8.278600E-07,1.000000E-06
7.740,8.278600E-07,1.000000E-06
7.742,8.278600E-07,1.000000E-06
7.746,8.278600E-07,1.000000E-06
7.748,8.278600E-07,1.000000E-06
7.752,8.278600E-07,1.000000E-06
7.754,8.278600E-07,1.000000E-06
7.758,8.278600E-07,1.000000E-06
7.760,8.278600E-07,1.000000E-06
7.764,8.278600E-07,1.000000E-06
7.766,8.278600E-07,1.000000E-06
7.769,8.278600E-07,1.000000E-06
7.773,8.278600E-07,1.000000E-06
7.775,8.278600E-07,1.000000E-06
7.779,8.278600E-07,1.000000E-06
7.781,8.278600E-07,1.000000E-06
7.785,8.278600E-07,1.000000E-06
7.787,8.278600E-07,1.000000E-06
7.791,8.278600E-07,1.000000E-06
7.793,8.278600E-07,1.000000E-06
7.797,8.278600E-07,1.000000E-06
7.799,8.278600E-07,1.000000E-06
7.802,8.278600E-07,1.000000E-06
7.806,8.278600E-07,1.000000E-06
7.808,8.278600E-07,1.000000E-06
7.812,8.278600E-07,1.000000E-06
7.814,8.278600E-07,1.000000E-06
7.818,8.278600E-07,1.000000E-06
7.820,8.278600E-07,1.000000E-06
7.824,8.278600E-07,1.000000E-06
7.826,8.278600E-07,1.000000E-06
7.830,8.278600E-07,1.000000E-06
7.832,1.103800E-06,1.000000E-06
7.835,1.103800E-06,1.000000E-06
7.839,1.103800E-06,1.000000E-06
7.841,1.103800E-06,1.000000E-06
7.845,1.103800E-06,1.000000E-06
7.847,1.103800E-06,1.000000E-06
7.851,8.278600E-07,1.000000E-06
7.853,8.278600E-07,1.000000E-06
7.857,8.278600E-07,1.000000E-06
7.859,8.278600E-07,1.000000E-06
7.863,8.278600E-07,1.000000E-06
7.865,8.278600E-07,1.000000E-06
7.869,8.278600E-07,1.000000E-06
7.872,8.278600E-07,1.000000E-06
7.874,8.278600E-07,1.000000E-06
7.878,8.278600E-07,1.000000E-06
7.880,8.278600E-07,1.000000E-06
7.884,8.278600E-07,1.000000E-06
7.886,8.278600E-07,1.000000E-06
7.890,8.278600E-07,1.000000E-06
7.892,8.278600E-07,1.000000E-06
7.896,8.278600E-07,1.000000E-06
7.898,8.278600E-07,1.000000E-06
7.902,8.278600E-07,1.000000E-06
7.905,8.278600E-07,1.000000E-06
7.907,8.278600E-07,1.000000E-06
7.911,8.278600E-07,1.000000E-06
7.913,1.103800E-06,1.000000E-06
7.917,1.241800E-06,1.000000E-06
7.919,1.241800E-06,1.000000E-06
7.923,1.241800E-06,1.000000E-06
7.925,1.241800E-06,1.000000E-06
7.929,1.241800E-06,1.000000E-06
7.931,9.658400E-07,1.000000E-06
7.935,8.278600E-07,1.000000E-06
7.938,8.278600E-07,1.000000E-06
7.940,8.278600E-07,1.000000E-06
7.944,8.278600E-07,1.000000E-06
7.946,8.278600E-07,1.000000E-06
7.950,8.278600E-07,1.000000E-06
7.952,8.278600E-07,1.000000E-06
7.956,8.278600E-07,1.000000E-06
7.958,8.278600E-07,1.000000E-06
7.962,8.278600E-07,1.000000E-06
7.964,8.278600E-07,1.000000E-06
7.968,8.278600E-07,1.000000E-06
7.970,8.278600E-07,1.000000E-06
7.973,8.278600E-07,1.000000E-06
7.977,8.278600E-07,1.000000E-06
7.979,8.278600E-07,1.000000E-06
7.983,8.278600E-07,1.000000E-06
7.985,8.278600E-07,1.000000E-06
7.989,8.278600E-07,1.000000E-06
7.991,8.278600E-07,1.000000E-06
7.995,8.278600E-07,1.000000E-06
7.997,8.278600E-07,1.000000E-06
