theta_deg	log10_I_minus_log10_R
1.15625	-6.2821865E-002
1.15775	-6.6060543E-002
1.15925	-4.6463966E-002
1.16075	-3.3928633E-002
1.16225	7.8105927E-004
1.16375	4.0141821E-002
1.16525	7.7690840E-002
1.16675	1.1561704E-001
1.16825	1.5796542E-001
1.16975	1.8113494E-001
1.17125	1.8948483E-001
1.17275	1.8638229E-001
1.17425	1.7642498E-001
1.17575	1.5529943E-001
1.17725	1.2834573E-001
1.17875	1.1238146E-001
1.18025	8.3915234E-002
1.18175	5.8934212E-002
1.18325	3.7223101E-002
1.18475	2.1386862E-002
1.18625	6.3219070E-003
1.18775	-2.8420448E-002
1.18925	-4.1681051E-002
1.19075	-5.8087349E-002
1.19225	-7.5903416E-002
1.19375	-8.5130692E-002
1.19525	-9.8296165E-002
1.19675	-7.7937365E-002
1.19825	-6.0436249E-002
1.19975	-3.6071539E-002
1.20125	-9.4461441E-004
1.20275	3.7201405E-002
1.20425	8.8381052E-002
1.20575	1.3572049E-001
1.20725	1.6730833E-001
1.20875	2.0024395E-001
1.21025	2.0152712E-001
1.21175	2.0408034E-001
1.21325	1.8880606E-001
1.21475	1.7126083E-001
1.21625	1.5279078E-001
1.21775	1.2622404E-001
1.21925	1.1574817E-001
1.22075	8.1430674E-002
1.22225	6.1342716E-002
1.22375	3.0525684E-002
1.22525	6.2918663E-003
1.22675	-1.9467592E-002
1.22825	-4.7151089E-002
1.22975	-5.6190968E-002
1.23125	-8.3337069E-002
1.23275	-1.0233140E-001
1.23425	-1.2439823E-001
1.23575	-1.2577796E-001
1.23725	-1.2347889E-001
1.23875	-1.1672044E-001
1.24025	-6.5970898E-002
1.24175	-4.8413277E-003
1.24325	6.6698551E-002
1.24475	1.2495661E-001
1.24625	1.6645074E-001
1.24775	2.0536566E-001
1.24925	2.1335053E-001
1.25075	2.1011353E-001
1.25225	2.0637822E-001
1.25375	1.8312955E-001
1.25525	1.5587234E-001
1.25675	1.2688231E-001
1.25825	1.0627031E-001
1.25975	8.2494497E-002
1.26125	4.9525261E-002
1.26275	3.1907082E-002
1.26425	1.2570858E-002
1.26575	-1.5206099E-002
1.26725	-3.8808823E-002
1.26875	-5.5953979E-002
1.27025	-7.2280645E-002
1.27175	-1.0447526E-001
1.27325	-1.1653185E-001
1.27475	-1.1993384E-001
1.27625	-1.2050271E-001
1.27775	-1.1262870E-001
1.27925	-1.0044289E-001
1.28075	-3.6499977E-002
1.28225	3.3487558E-002
1.28375	8.7925196E-002
1.28525	1.3746381E-001
1.28675	1.7610121E-001
1.28825	1.9555211E-001
1.28975	1.9804811E-001
1.29125	1.8715024E-001
1.29275	1.7276692E-001
1.29425	1.4884329E-001
1.29575	1.1552691E-001
1.29725	9.1245890E-002
1.29875	6.7970514E-002
1.30025	3.9932966E-002
1.30175	1.9518375E-002
1.30325	-8.8465214E-003
1.30475	-2.6848555E-002
1.30625	-4.8408031E-002
1.30775	-6.6939116E-002
1.30925	-9.3938112E-002
1.31075	-1.1619091E-001
1.31225	-1.2043166E-001
1.31375	-1.3209462E-001
1.31525	-1.3023639E-001
1.31675	-1.3021803E-001
1.31825	-9.6101999E-002
1.31975	-5.9872389E-002
1.32125	-1.2144566E-002
1.32275	4.8710346E-002
1.32425	9.7510338E-002
1.32575	1.4694524E-001
1.32725	1.8497157E-001
1.32875	2.0284343E-001
1.33025	1.9582748E-001
1.33175	1.8073416E-001
1.33325	1.7207074E-001
1.33475	1.3800812E-001
1.33625	1.0191679E-001
1.33775	7.8621387E-002
1.33925	5.4729462E-002
1.34075	3.8889647E-002
1.34225	8.9175701E-003
1.34375	-1.0976315E-002
1.34525	-3.0531168E-002
1.34675	-6.7472219E-002
1.34825	-9.3459368E-002
1.34975	-1.2877464E-001
1.35125	-1.5356350E-001
1.35275	-1.7741489E-001
1.35425	-1.8116283E-001
1.35575	-1.6624117E-001
1.35725	-1.3430953E-001
