theta_deg	log10_I_minus_log10_R
1.50575	4.0561676E-002
1.50725	1.6882658E-002
1.50875	2.1946430E-003
1.51025	-6.3588619E-003
1.51175	-2.7866602E-002
1.51325	-1.9518852E-002
1.51475	-3.8114548E-002
1.51625	-1.7799616E-002
1.51775	-2.7052879E-002
1.51925	-4.1017532E-003
1.52075	3.7688971E-002
1.52225	5.7781458E-002
1.52375	1.0045457E-001
1.52525	1.1705017E-001
1.52675	1.2621427E-001
1.52825	1.4074159E-001
1.52975	1.4161587E-001
1.53125	1.3026524E-001
1.53275	1.1867070E-001
1.53425	1.1281490E-001
1.53575	1.0675883E-001
1.53725	9.4600916E-002
1.53875	7.9339743E-002
1.54025	7.6240301E-002
1.54175	6.9904804E-002
1.54325	5.6297541E-002
1.54475	4.9282789E-002
1.54625	3.6028862E-002
1.54775	3.2284260E-002
1.54925	2.9482126E-002
1.55075	1.5960693E-002
1.55225	1.7066717E-002
1.55375	1.0382652E-002
1.55525	1.9481182E-002
1.55675	2.8600216E-002
1.55825	4.1691780E-002
1.55975	8.9878321E-002
1.56125	1.1206985E-001
1.56275	1.3171792E-001
1.56425	1.4271307E-001
1.56575	1.5273809E-001
1.56725	1.6151810E-001
1.56875	1.6231656E-001
1.57025	1.6407061E-001
1.57175	1.5631890E-001
1.57325	1.4538455E-001
1.57475	1.3655686E-001
1.57625	1.2799692E-001
1.57775	1.1757350E-001
1.57925	1.0645819E-001
1.58075	1.0144663E-001
1.58225	1.0281324E-001
1.58375	1.0075855E-001
1.58525	9.8215580E-002
1.58675	9.9764347E-002
1.58825	1.0380363E-001
1.58975	1.0542798E-001
1.59125	1.0397100E-001
1.59275	1.0279465E-001
1.59425	1.1202812E-001
1.59575	1.1670828E-001
1.59725	1.1725473E-001
1.59875	1.1323619E-001
1.60025	1.0968447E-001
1.60175	1.0220003E-001
1.60325	8.7553740E-002
1.60475	7.2774887E-002
1.60625	6.9405794E-002
1.60775	6.8072796E-002
1.60925	6.3592196E-002
1.61075	5.8298826E-002
1.61225	5.2781820E-002
1.61375	4.6403408E-002
1.61525	4.2848825E-002
1.61675	3.6974192E-002
1.61825	3.1212091E-002
1.61975	2.8770924E-002
1.62125	2.7687311E-002
1.62275	2.5140047E-002
1.62425	1.9615173E-002
1.62575	1.5491009E-002
1.62725	1.3125420E-002
1.62875	1.0283470E-002
1.63025	7.3888302E-003
1.63175	6.8472624E-003
1.63325	6.2310696E-003
1.63475	5.2053928E-003
1.63625	4.1993856E-003
1.63775	9.0074539E-004
1.63925	-3.0415058E-003
1.64075	-7.6937675E-003
1.64225	-1.0458112E-002
1.64375	-1.2504458E-002
1.64525	-1.4876127E-002
1.64675	-1.7610312E-002
1.64825	-1.9641638E-002
1.64975	-2.1813869E-002
1.65125	-2.4477482E-002
1.65275	-2.6678324E-002
1.65425	-3.0367374E-002
